@timestamp,@message,@logStream,@log,@maxMemoryUsed,@duration
2025-05-14 05:03:25.647,"REPORT RequestId: 93d96eba-93da-435c-8052-3e1d58144385	Duration: 7379.94 ms	Billed Duration: 7380 ms	Memory Size: 1024 MB	Max Memory Used: 781 MB	
",2025/05/14/[$LATEST]95a6b7a57206475cb5bf30968e2179a8,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,781000000,7379.94
2025-05-14 05:03:22.814,"REPORT RequestId: 660c0f66-c4dd-4a3a-8ed0-e751fdb1d1ac	Duration: 7668.80 ms	Billed Duration: 7669 ms	Memory Size: 1024 MB	Max Memory Used: 788 MB	
",2025/05/14/[$LATEST]a9fb07450ea54cc9b5b66221d078dfaa,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,788000000,7668.8
2025-05-14 05:03:22.194,"REPORT RequestId: f2e53533-6e21-4ddb-b8f7-769fcdcd19ab	Duration: 7723.44 ms	Billed Duration: 7724 ms	Memory Size: 1024 MB	Max Memory Used: 780 MB	
",2025/05/14/[$LATEST]273569a672d04abe9a1dc7f80a205d7b,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,780000000,7723.44
2025-05-14 05:03:21.635,"REPORT RequestId: ce666faa-9efb-4f35-8725-e67283fbe892	Duration: 7468.65 ms	Billed Duration: 7469 ms	Memory Size: 1024 MB	Max Memory Used: 784 MB	
",2025/05/14/[$LATEST]e829892218db44d0a619370416a05456,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,784000000,7468.65
2025-05-14 05:03:21.235,"REPORT RequestId: 4d961b86-c20d-4215-9215-20d8da14d8da	Duration: 8081.63 ms	Billed Duration: 8082 ms	Memory Size: 1024 MB	Max Memory Used: 785 MB	
",2025/05/14/[$LATEST]d226844866a04152b187190d0e2614de,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,785000000,8081.63
2025-05-14 05:03:18.072,"REPORT RequestId: 4a7ff19e-b8e6-467f-9f5d-b9c4801b2b96	Duration: 7263.47 ms	Billed Duration: 7264 ms	Memory Size: 1024 MB	Max Memory Used: 781 MB	
",2025/05/14/[$LATEST]95a6b7a57206475cb5bf30968e2179a8,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,781000000,7263.47
2025-05-14 05:03:15.038,"REPORT RequestId: f7481c80-1eef-45df-bc20-3302951f75bb	Duration: 7766.97 ms	Billed Duration: 7767 ms	Memory Size: 1024 MB	Max Memory Used: 788 MB	
",2025/05/14/[$LATEST]a9fb07450ea54cc9b5b66221d078dfaa,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,788000000,7766.97
2025-05-14 05:03:14.364,"REPORT RequestId: fe3216ba-5c88-4ff1-834d-06f59703bf32	Duration: 7541.37 ms	Billed Duration: 7542 ms	Memory Size: 1024 MB	Max Memory Used: 779 MB	
",2025/05/14/[$LATEST]273569a672d04abe9a1dc7f80a205d7b,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,779000000,7541.37
2025-05-14 05:03:14.024,"REPORT RequestId: a62b4d33-35c5-4dfd-a4e7-da1fdb3fed21	Duration: 7783.44 ms	Billed Duration: 7784 ms	Memory Size: 1024 MB	Max Memory Used: 784 MB	
",2025/05/14/[$LATEST]e829892218db44d0a619370416a05456,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,784000000,7783.44
2025-05-14 05:03:12.997,"REPORT RequestId: 94dc364e-8271-485c-9e94-a062be836502	Duration: 8409.81 ms	Billed Duration: 8410 ms	Memory Size: 1024 MB	Max Memory Used: 781 MB	
",2025/05/14/[$LATEST]d226844866a04152b187190d0e2614de,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,781000000,8409.81
2025-05-14 05:03:10.698,"REPORT RequestId: 3c209090-2eca-470a-8755-2ae6dd1c82b1	Duration: 7492.95 ms	Billed Duration: 7493 ms	Memory Size: 1024 MB	Max Memory Used: 781 MB	
",2025/05/14/[$LATEST]95a6b7a57206475cb5bf30968e2179a8,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,781000000,7492.95
2025-05-14 05:03:07.165,"REPORT RequestId: 643f3572-3cbb-4dc4-8645-a930171f9b95	Duration: 7698.24 ms	Billed Duration: 7699 ms	Memory Size: 1024 MB	Max Memory Used: 788 MB	
",2025/05/14/[$LATEST]a9fb07450ea54cc9b5b66221d078dfaa,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,788000000,7698.24
2025-05-14 05:03:06.713,"REPORT RequestId: 19ba389c-6810-4384-af99-461457f29f9b	Duration: 7477.96 ms	Billed Duration: 7478 ms	Memory Size: 1024 MB	Max Memory Used: 779 MB	
",2025/05/14/[$LATEST]273569a672d04abe9a1dc7f80a205d7b,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,779000000,7477.96
2025-05-14 05:03:06.128,"REPORT RequestId: b6ceab12-aaa5-4070-97e1-2c00be4d98d5	Duration: 7449.08 ms	Billed Duration: 7450 ms	Memory Size: 1024 MB	Max Memory Used: 784 MB	
",2025/05/14/[$LATEST]e829892218db44d0a619370416a05456,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,784000000,7449.08
2025-05-14 05:03:04.482,"REPORT RequestId: 93a8cb3b-2179-47df-b364-a2e83009347a	Duration: 8279.19 ms	Billed Duration: 8280 ms	Memory Size: 1024 MB	Max Memory Used: 772 MB	
",2025/05/14/[$LATEST]d226844866a04152b187190d0e2614de,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,772000000,8279.19
2025-05-14 05:03:03.004,"REPORT RequestId: 429dbd5c-8542-44a0-81ce-0ae4bbe238e7	Duration: 7401.01 ms	Billed Duration: 7402 ms	Memory Size: 1024 MB	Max Memory Used: 774 MB	
",2025/05/14/[$LATEST]95a6b7a57206475cb5bf30968e2179a8,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,774000000,7401.01
2025-05-14 05:02:59.355,"REPORT RequestId: e8130b6f-9397-4d09-8b5b-99c02af45743	Duration: 8052.92 ms	Billed Duration: 8053 ms	Memory Size: 1024 MB	Max Memory Used: 788 MB	
",2025/05/14/[$LATEST]a9fb07450ea54cc9b5b66221d078dfaa,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,788000000,8052.92
2025-05-14 05:02:59.129,"REPORT RequestId: 6a3eeb5b-437d-434f-a5c0-5c1a4747d6c0	Duration: 7925.36 ms	Billed Duration: 7926 ms	Memory Size: 1024 MB	Max Memory Used: 779 MB	
",2025/05/14/[$LATEST]273569a672d04abe9a1dc7f80a205d7b,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,779000000,7925.36
2025-05-14 05:02:58.568,"REPORT RequestId: d3c9b6fd-2def-4644-b785-707dd5d75c5a	Duration: 8109.75 ms	Billed Duration: 8110 ms	Memory Size: 1024 MB	Max Memory Used: 784 MB	
",2025/05/14/[$LATEST]e829892218db44d0a619370416a05456,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,784000000,8109.75
2025-05-14 05:02:56.092,"REPORT RequestId: 417e4fba-c4d8-4d44-ba3f-a24ea60f77a5	Duration: 8385.89 ms	Billed Duration: 8386 ms	Memory Size: 1024 MB	Max Memory Used: 772 MB	
",2025/05/14/[$LATEST]d226844866a04152b187190d0e2614de,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,772000000,8385.89
2025-05-14 05:02:55.490,"REPORT RequestId: 3f17827e-cc0f-4961-aaea-875f2d44124f	Duration: 7725.64 ms	Billed Duration: 7726 ms	Memory Size: 1024 MB	Max Memory Used: 774 MB	
",2025/05/14/[$LATEST]95a6b7a57206475cb5bf30968e2179a8,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,774000000,7725.64
2025-05-14 05:02:51.197,"REPORT RequestId: ece02ba5-0af5-4a4d-aa9a-acc0e355c207	Duration: 7989.36 ms	Billed Duration: 7990 ms	Memory Size: 1024 MB	Max Memory Used: 779 MB	
",2025/05/14/[$LATEST]273569a672d04abe9a1dc7f80a205d7b,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,779000000,7989.36
2025-05-14 05:02:51.065,"REPORT RequestId: c1f0d298-e4ea-45d4-9594-a4062f6ddbe6	Duration: 8135.99 ms	Billed Duration: 8136 ms	Memory Size: 1024 MB	Max Memory Used: 788 MB	
",2025/05/14/[$LATEST]a9fb07450ea54cc9b5b66221d078dfaa,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,788000000,8135.99
2025-05-14 05:02:50.358,"REPORT RequestId: a65e204c-43e8-446d-90f1-cce3d1528771	Duration: 7995.61 ms	Billed Duration: 7996 ms	Memory Size: 1024 MB	Max Memory Used: 784 MB	
",2025/05/14/[$LATEST]e829892218db44d0a619370416a05456,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,784000000,7995.61
2025-05-14 05:02:47.651,"REPORT RequestId: 462c0c33-30b9-497c-b7f5-afb5c1351da0	Duration: 7841.33 ms	Billed Duration: 7842 ms	Memory Size: 1024 MB	Max Memory Used: 772 MB	
",2025/05/14/[$LATEST]d226844866a04152b187190d0e2614de,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,772000000,7841.33
2025-05-14 05:02:47.592,"REPORT RequestId: c88a3887-332f-45a5-8460-dd5c4e2767f3	Duration: 7937.83 ms	Billed Duration: 7938 ms	Memory Size: 1024 MB	Max Memory Used: 774 MB	
",2025/05/14/[$LATEST]95a6b7a57206475cb5bf30968e2179a8,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,774000000,7937.83
2025-05-14 05:02:43.100,"REPORT RequestId: b1fd2ca3-529c-42e5-a0ab-34968281284a	Duration: 7541.57 ms	Billed Duration: 7542 ms	Memory Size: 1024 MB	Max Memory Used: 779 MB	
",2025/05/14/[$LATEST]273569a672d04abe9a1dc7f80a205d7b,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,779000000,7541.57
2025-05-14 05:02:42.813,"REPORT RequestId: b0894a56-0ef3-4cad-a5b1-e45e07426f45	Duration: 7677.08 ms	Billed Duration: 7678 ms	Memory Size: 1024 MB	Max Memory Used: 788 MB	
",2025/05/14/[$LATEST]a9fb07450ea54cc9b5b66221d078dfaa,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,788000000,7677.08
2025-05-14 05:02:42.255,"REPORT RequestId: 865d8f4a-7f11-4952-a46d-80b18574c571	Duration: 7627.82 ms	Billed Duration: 7628 ms	Memory Size: 1024 MB	Max Memory Used: 784 MB	
",2025/05/14/[$LATEST]e829892218db44d0a619370416a05456,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,784000000,7627.82
2025-05-14 05:02:39.698,"REPORT RequestId: 5ac87236-6966-4078-8ef9-5ffdb6182450	Duration: 7832.14 ms	Billed Duration: 7833 ms	Memory Size: 1024 MB	Max Memory Used: 772 MB	
",2025/05/14/[$LATEST]d226844866a04152b187190d0e2614de,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,772000000,7832.14
2025-05-14 05:02:39.459,"REPORT RequestId: 77da57ec-7bab-4a2e-bf4d-70510f83e6ca	Duration: 7356.69 ms	Billed Duration: 7357 ms	Memory Size: 1024 MB	Max Memory Used: 774 MB	
",2025/05/14/[$LATEST]95a6b7a57206475cb5bf30968e2179a8,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,774000000,7356.69
2025-05-14 05:02:35.397,"REPORT RequestId: 31853661-24fa-4de4-9dec-2a668c3eb942	Duration: 7717.26 ms	Billed Duration: 7718 ms	Memory Size: 1024 MB	Max Memory Used: 779 MB	
",2025/05/14/[$LATEST]273569a672d04abe9a1dc7f80a205d7b,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,779000000,7717.26
2025-05-14 05:02:35.029,"REPORT RequestId: 4c83ecca-cbfc-4a41-bc7d-4ddf9ce8155b	Duration: 7578.00 ms	Billed Duration: 7578 ms	Memory Size: 1024 MB	Max Memory Used: 788 MB	
",2025/05/14/[$LATEST]a9fb07450ea54cc9b5b66221d078dfaa,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,788000000,7578
2025-05-14 05:02:34.479,"REPORT RequestId: 9ad565c1-12d6-45dc-bd06-e5ec17c0b01d	Duration: 7484.96 ms	Billed Duration: 7485 ms	Memory Size: 1024 MB	Max Memory Used: 781 MB	
",2025/05/14/[$LATEST]e829892218db44d0a619370416a05456,256727551815:/aws/lambda/image-resizer-dev-imageResizerNode,781000000,7484.96
