@timestamp,@message,@logStream,@log,@maxMemoryUsed,@duration
2025-05-14 05:49:59.671,"REPORT RequestId: 04ffdf45-018e-4952-924a-00992341345b	Duration: 3326.86 ms	Billed Duration: 3327 ms	Memory Size: 1024 MB	Max Memory Used: 318 MB	
",2025/05/14/[$LATEST]fc2ae41287784795a87d5be5ac3f9fcc,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,318000000,3326.86
2025-05-14 05:49:58.916,"REPORT RequestId: 6242c2c4-f12c-4184-a40d-9c8b81db7a27	Duration: 3286.03 ms	Billed Duration: 3287 ms	Memory Size: 1024 MB	Max Memory Used: 317 MB	
",2025/05/14/[$LATEST]7116b96a0f0b4487b999744729dd2e7d,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,317000000,3286.03
2025-05-14 05:49:58.883,"REPORT RequestId: 94fec9ee-22aa-4c72-9551-3787b727ef08	Duration: 3225.48 ms	Billed Duration: 3226 ms	Memory Size: 1024 MB	Max Memory Used: 323 MB	
",2025/05/14/[$LATEST]04fe0f10aa6e4f21b54884a70b6c9a29,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,323000000,3225.48
2025-05-14 05:49:58.768,"REPORT RequestId: dd49aaca-b8cf-4936-8e07-892d0162e1dc	Duration: 3188.53 ms	Billed Duration: 3189 ms	Memory Size: 1024 MB	Max Memory Used: 414 MB	
",2025/05/14/[$LATEST]cc73a29502af4cc7bf861cf00abca451,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,414000000,3188.53
2025-05-14 05:49:57.284,"REPORT RequestId: a7381862-4b23-4f62-b3b0-28662f479ff4	Duration: 3265.12 ms	Billed Duration: 3266 ms	Memory Size: 1024 MB	Max Memory Used: 416 MB	
",2025/05/14/[$LATEST]6f3efc2a4c484368a2860b0e92355e1a,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,416000000,3265.12
2025-05-14 05:49:56.150,"REPORT RequestId: 626390ae-a417-40c3-9ccb-9bd885887fae	Duration: 3397.76 ms	Billed Duration: 3398 ms	Memory Size: 1024 MB	Max Memory Used: 317 MB	
",2025/05/14/[$LATEST]fc2ae41287784795a87d5be5ac3f9fcc,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,317000000,3397.76
2025-05-14 05:49:55.565,"REPORT RequestId: f2c4c75a-317f-4597-b87c-29f2529a7b5a	Duration: 3384.28 ms	Billed Duration: 3385 ms	Memory Size: 1024 MB	Max Memory Used: 414 MB	
",2025/05/14/[$LATEST]cc73a29502af4cc7bf861cf00abca451,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,414000000,3384.28
2025-05-14 05:49:55.517,"REPORT RequestId: b902df41-936b-446d-9502-58c9ca5a46dd	Duration: 3231.14 ms	Billed Duration: 3232 ms	Memory Size: 1024 MB	Max Memory Used: 317 MB	
",2025/05/14/[$LATEST]7116b96a0f0b4487b999744729dd2e7d,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,317000000,3231.14
2025-05-14 05:49:55.460,"REPORT RequestId: 808336cd-b1e7-4b19-9f71-304e191cb40a	Duration: 3317.47 ms	Billed Duration: 3318 ms	Memory Size: 1024 MB	Max Memory Used: 323 MB	
",2025/05/14/[$LATEST]04fe0f10aa6e4f21b54884a70b6c9a29,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,323000000,3317.47
2025-05-14 05:49:53.868,"REPORT RequestId: c451902c-196f-40c5-9a09-5ceec62ae946	Duration: 3160.75 ms	Billed Duration: 3161 ms	Memory Size: 1024 MB	Max Memory Used: 416 MB	
",2025/05/14/[$LATEST]6f3efc2a4c484368a2860b0e92355e1a,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,416000000,3160.75
2025-05-14 05:49:52.576,"REPORT RequestId: 021e7de0-db24-409c-b553-66e8b793c72b	Duration: 3299.27 ms	Billed Duration: 3300 ms	Memory Size: 1024 MB	Max Memory Used: 317 MB	
",2025/05/14/[$LATEST]fc2ae41287784795a87d5be5ac3f9fcc,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,317000000,3299.27
2025-05-14 05:49:52.176,"REPORT RequestId: f644623a-cb2c-42a9-a3ec-ec13bf12de9a	Duration: 3314.61 ms	Billed Duration: 3315 ms	Memory Size: 1024 MB	Max Memory Used: 316 MB	
",2025/05/14/[$LATEST]7116b96a0f0b4487b999744729dd2e7d,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,316000000,3314.61
2025-05-14 05:49:52.059,"REPORT RequestId: fb8ebe72-15f0-456d-b00d-2cfd03bba877	Duration: 3303.89 ms	Billed Duration: 3304 ms	Memory Size: 1024 MB	Max Memory Used: 322 MB	
",2025/05/14/[$LATEST]04fe0f10aa6e4f21b54884a70b6c9a29,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,322000000,3303.89
2025-05-14 05:49:51.967,"REPORT RequestId: 3c493028-5d5e-4a0f-94fe-2eb8c0225ca6	Duration: 3089.48 ms	Billed Duration: 3090 ms	Memory Size: 1024 MB	Max Memory Used: 414 MB	
",2025/05/14/[$LATEST]cc73a29502af4cc7bf861cf00abca451,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,414000000,3089.48
